record,name_to_match,OrderNo,Type,Key,Name,Stn,AOR,pState,Norm,AlarmGroup,ICAddress,FeedbackKey,pDeviceInstance,pCtrlState,pScale,HiControlLimit,LoControlLimit,Setpoint_emulation,Name_Status_Source  ,Desc  ,Zones  ,PreSuffx  ,Telem_A  ,Open_A  ,Open_B  ,Close_A  ,Normal_State  
5066,"RD,TX1DRD",5066,1,"""01036059""","""RD TX1 DIFF PROT DISABLE""",036,4,206,0,1,"""""","""""",970,"""""","""""","""""","""""","""""","RD,TX1DRD  ",RD TX1 DIFF PROT DISABLE  ,4  ,5,2  ,  ,  ,  ,0
5067,"RD,TX1TOT",5067,1,"""01036060""","""RD TX1 HOT / LOW  OIL""",036,4,227,0,1,"""""","""""",52,"""""","""""","""""","""""","""""","RD,TX1TOT  ",RD TX1 HOT / LOW  OIL  ,4  ,26,2  ,  ,  ,  ,0
5068,"OP,TX2DRD",5068,1,"""01016120""","""OP TX2 DIFF PROT DISABLE""",016,4,206,0,1,"""""","""""",1906,"""""","""""","""""","""""","""""","OP,TX2DRD  ",OP TX2 DIFF PROT DISABLE  ,4  ,5,4  ,  ,  ,  ,0
5069,"RD,T1RASC",5069,1,"""01036061""","""RD TX1 REG A 2431 FAIL""",036,4,227,0,1,"""""","""""",2328,"""""","""""","""""","""""","""""","RD,T1RASC  ",RD TX1 REG A 2431 FAIL  ,4  ,26,2  ,  ,  ,  ,0
5070,"RD,T1RBSC",5070,1,"""01036062""","""RD TX1 REG B 2431 FAIL""",036,4,227,0,1,"""""","""""",2329,"""""","""""","""""","""""","""""","RD,T1RBSC  ",RD TX1 REG B 2431 FAIL  ,4  ,26,2  ,  ,  ,  ,0
5071,"RD,T1RCSC",5071,1,"""01036063""","""RD TX1 REG C 2431 FAIL""",036,4,227,0,1,"""""","""""",2330,"""""","""""","""""","""""","""""","RD,T1RCSC  ",RD TX1 REG C 2431 FAIL  ,4  ,26,2  ,  ,  ,  ,0
5072,"RD,LRS",5072,1,"""01036064""","""RD SUB LOC/REM SW""",036,4,214,0,1,"""""","""""",67,"""""","""""","""""","""""","""""","RD,LRS     ",RD SUB LOC/REM SW  ,4  ,13,3  ,  ,  ,  ,0
5073,"RD,86T1",5073,1,"""01036065""","""RD TX1 86T LOCKOUT""",036,4,215,0,1,"""""","""""",68,"""""","""""","""""","""""","""""","RD,86T1    ",RD TX1 86T LOCKOUT  ,4  ,14,3  ,  ,  ,  ,0
5074,"RD,387SC1",5074,1,"""01036066""","""RD TX1 DIFF PROT FAIL""",036,4,227,0,1,"""""","""""",119,"""""","""""","""""","""""","""""","RD,387SC1  ",RD TX1 DIFF PROT FAIL  ,4  ,26,3  ,  ,  ,  ,0
5075,"RD,501SC1",5075,1,"""01036067""","""RD TX1 OVERCURRENT FAIL""",036,4,227,0,1,"""""","""""",440,"""""","""""","""""","""""","""""","RD,501SC1  ",RD TX1 OVERCURRENT FAIL  ,4  ,26,3  ,  ,  ,  ,0
5076,"RD,21T1SC",5076,1,"""01036068""","""RD TX1 2100 FAIL""",036,4,227,0,1,"""""","""""",71,"""""","""""","""""","""""","""""","RD,21T1SC  ",RD TX1 2100 FAIL  ,4  ,26,3  ,  ,  ,  ,0
5077,"RD,MET1SC",5077,1,"""01036069""","""RD TX1 735 METER FAIL""",036,4,227,0,1,"""""","""""",387,"""""","""""","""""","""""","""""","RD,MET1SC  ",RD TX1 735 METER FAIL  ,4  ,26,3  ,  ,  ,  ,0
5078,"RD,86TCM1",5078,1,"""01036070""","""RD TX1 86T LOCKOUT TCM""",036,4,227,0,1,"""""","""""",73,"""""","""""","""""","""""","""""","RD,86TCM1  ",RD TX1 86T LOCKOUT TCM  ,4  ,26,3  ,  ,  ,  ,0
5079,"RD,94TCM1",5079,1,"""01036071""","""RD TX1 94T TCM""",036,4,227,0,1,"""""","""""",245,"""""","""""","""""","""""","""""","RD,94TCM1  ",RD TX1 94T TCM  ,4  ,26,3  ,  ,  ,  ,0
5080,"RD,K669",5080,2,"""01036072""","""RD TX1 K669 C/S POSITION""",036,4,202,0,1,"""""","""""",2331,"""""","""""","""""","""""","""""","RD,K669    ",RD TX1 K669 C/S POSITION  ,4  ,1,3  ,21  ,0  ,21  ,0
5081,"RD,2468S",5081,1,"""01036073""","""RD 2468S TX1 LBI""",036,4,216,0,1,"""""","""""",2332,"""""","""""","""""","""""","""""","RD,2468S   ",RD 2468S TX1 LBI  ,4  ,15,3  ,  ,  ,  ,0
5082,"RD,BATTDC",5082,1,"""01036074""","""RD BATT DC VOLT ALARM 1""",036,4,227,0,1,"""""","""""",325,"""""","""""","""""","""""","""""","RD,BATTDC  ",RD BATT DC VOLT ALARM 1  ,4  ,26,3  ,  ,  ,  ,0
5083,"RD,35C101",5083,1,"""01036075""","""RD BKR 1 CONTROL COM""",036,4,227,0,1,"""""","""""",19,"""""","""""","""""","""""","""""","RD,35C101  ",RD BKR 1 CONTROL COM  ,4  ,26,3  ,  ,  ,  ,0
5084,"RD,35C102",5084,1,"""01036076""","""RD BKR 2 CTRL COM""",036,4,227,0,1,"""""","""""",156,"""""","""""","""""","""""","""""","RD,35C102  ",RD BKR 2 CTRL COM  ,4  ,26,3  ,  ,  ,  ,0
5085,"RD,35C103",5085,1,"""01036077""","""RD BKR 3 CTRL FAIL""",036,4,227,0,1,"""""","""""",101,"""""","""""","""""","""""","""""","RD,35C103  ",RD BKR 3 CTRL FAIL  ,4  ,26,3  ,  ,  ,  ,0
5086,"RD,35C111",5086,1,"""01036078""","""TX1 REG A STA/CTRL COM""",036,4,227,0,1,"""""","""""",12,"""""","""""","""""","""""","""""","RD,35C111  ",TX1 REG A STA/CTRL COM  ,4  ,26,4  ,  ,  ,  ,0
5087,"RD,35C112",5087,1,"""01036079""","""TX1 REG B STA/CTRL COM""",036,4,227,0,1,"""""","""""",401,"""""","""""","""""","""""","""""","RD,35C112  ",TX1 REG B STA/CTRL COM  ,4  ,26,4  ,  ,  ,  ,0
5088,"RD,35C113",5088,1,"""01036080""","""TX1 REG C STA/CTRL COM""",036,4,227,0,1,"""""","""""",402,"""""","""""","""""","""""","""""","RD,35C113  ",TX1 REG C STA/CTRL COM  ,4  ,26,4  ,  ,  ,  ,0
5089,"RD,K1REGA",5089,2,"""01036081""","""RD REG A BOLT CTRL K1""",036,4,218,0,1,"""""","""""",1117,"""""","""""","""""","""""","""""","RD,K1REGA  ",RD REG A BOLT CTRL K1  ,4  ,17,4  ,22  ,0  ,22  ,0
5090,"RD,K2REGA",5090,2,"""01036082""","""RD REG A VOLT CTRL K2""",036,4,218,0,1,"""""","""""",1118,"""""","""""","""""","""""","""""","RD,K2REGA  ",RD REG A VOLT CTRL K2  ,4  ,17,4  ,23  ,0  ,23  ,0
5091,"RD,K1REGB",5091,1,"""01036083""","""RD REG B VOLT CTRL K1""",036,4,218,0,1,"""""","""""",243,"""""","""""","""""","""""","""""","RD,K1REGB  ",RD REG B VOLT CTRL K1  ,4  ,17,4  ,  ,  ,  ,0
5092,"RD,K2REGB",5092,1,"""01036084""","""RD REG B VOLT CTRL K2""",036,4,218,0,1,"""""","""""",456,"""""","""""","""""","""""","""""","RD,K2REGB  ",RD REG B VOLT CTRL K2  ,4  ,17,4  ,  ,  ,  ,0
5093,"RD,K1REGC",5093,1,"""01036085""","""RD REG C VOLT CTRL K1""",036,4,218,0,1,"""""","""""",1122,"""""","""""","""""","""""","""""","RD,K1REGC  ",RD REG C VOLT CTRL K1  ,4  ,17,4  ,  ,  ,  ,0
5094,"RD,K2REGC",5094,1,"""01036086""","""RD REG C VOLT CTRL K2""",036,4,218,0,1,"""""","""""",430,"""""","""""","""""","""""","""""","RD,K2REGC  ",RD REG C VOLT CTRL K2  ,4  ,17,4  ,  ,  ,  ,0
5095,"RD,35T2SC",5095,1,"""01036087""","""RD TX2 3530 FAIL""",036,4,227,0,1,"""""","""""",118,"""""","""""","""""","""""","""""","RD,35T2SC  ",RD TX2 3530 FAIL  ,4  ,26,5  ,  ,  ,  ,0
5096,"RD,351SC4",5096,1,"""01036088""","""RD BKR 4 RELAY FAIL""",036,4,227,0,1,"""""","""""",126,"""""","""""","""""","""""","""""","RD,351SC4  ",RD BKR 4 RELAY FAIL  ,4  ,26,5  ,  ,  ,  ,0
5097,"RD,351SC5",5097,1,"""01036089""","""RD BKR 5 RELAY FAIL""",036,4,227,0,1,"""""","""""",127,"""""","""""","""""","""""","""""","RD,351SC5  ",RD BKR 5 RELAY FAIL  ,4  ,26,5  ,  ,  ,  ,0
5098,"RD,35C218",5098,1,"""01036090""","""RD BKR 4 STA COM""",036,4,227,0,1,"""""","""""",412,"""""","""""","""""","""""","""""","RD,35C218  ",RD BKR 4 STA COM  ,4  ,26,5  ,  ,  ,  ,0
5099,"RD,35C219",5099,1,"""01036091""","""RD BKR 5 STA COM""",036,4,227,0,1,"""""","""""",793,"""""","""""","""""","""""","""""","RD,35C219  ",RD BKR 5 STA COM  ,4  ,26,5  ,  ,  ,  ,0
5100,"RD,35C223",5100,1,"""01036092""","""RD TX2 2505 STA/CTL COM""",036,4,227,0,1,"""""","""""",945,"""""","""""","""""","""""","""""","RD,35C223  ",RD TX2 2505 STA/CTL COM  ,4  ,26,5  ,  ,  ,  ,0
5101,"RD,25SC2",5101,1,"""01036093""","""RD TX2 STA/CTRL FAIL""",036,4,227,0,1,"""""","""""",86,"""""","""""","""""","""""","""""","RD,25SC2   ",RD TX2 STA/CTRL FAIL  ,4  ,26,5  ,  ,  ,  ,0
5102,"AL,TX1DRD",5102,1,"""01017140""","""AL TX1 DIF RELAY DISABLE""",017,4,206,0,1,"""""","""""",970,"""""","""""","""""","""""","""""","AL,TX1DRD  ",AL TX1 DIF RELAY DISABLE  ,4  ,5,10  ,  ,  ,  ,0
5103,"RD,TX2TOT",5103,1,"""01036094""","""RD TX2 HOT OIL TEMP""",036,4,209,0,1,"""""","""""",182,"""""","""""","""""","""""","""""","RD,TX2TOT  ",RD TX2 HOT OIL TEMP  ,4  ,8,5  ,  ,  ,  ,0
5104,"RD,TX2HS",5104,1,"""01036095""","""RD TX2 HOT SPOT""",036,4,209,0,1,"""""","""""",180,"""""","""""","""""","""""","""""","RD,TX2HS   ",RD TX2 HOT SPOT  ,4  ,8,5  ,  ,  ,  ,0
5105,"RD,TX2LR",5105,1,"""01036096""","""RD TX2 LOC/REM SW""",036,4,214,0,1,"""""","""""",413,"""""","""""","""""","""""","""""","RD,TX2LR   ",RD TX2 LOC/REM SW  ,4  ,13,5  ,  ,  ,  ,0
5106,"RD,TX2K1",5106,2,"""01036097""","""RD TX2 VOLT CTRL K1""",036,4,218,0,1,"""""","""""",388,"""""","""""","""""","""""","""""","RD,TX2K1   ",RD TX2 VOLT CTRL K1  ,4  ,17,5  ,27  ,0  ,27  ,0
5107,"RD,TX2K2",5107,2,"""01036098""","""RD TX2 VOLT CTRL K2""",036,4,218,0,1,"""""","""""",414,"""""","""""","""""","""""","""""","RD,TX2K2   ",RD TX2 VOLT CTRL K2  ,4  ,17,5  ,28  ,0  ,28  ,0
5108,"RD,TCA2",5108,3,"""41036002""","""RD LTC2 AUTO/MAN""",036,4,221,0,1,"""""","""""",209,"""""","""""","""""","""""","""""","RD,TCA2    ",RD LTC2 AUTO/MAN  ,4  ,20,5  ,29  ,0  ,29  ,0
5109,"RD,TCP2",5109,1,"""01036099""","""RD LTC2 OFF TAP""",036,4,227,0,1,"""""","""""",815,"""""","""""","""""","""""","""""","RD,TCP2    ",RD LTC2 OFF TAP  ,4  ,26,6  ,  ,  ,  ,0
5110,"RD,1UF",5110,1,"""01036100""","""RD BKR 1 UNDER FREQ TRIP""",036,4,202,0,1,"""""","""""",364,"""""","""""","""""","""""","""""","RD,1UF     ",RD BKR 1 UNDER FREQ TRIP  ,4  ,1,6  ,  ,  ,  ,0
5111,"RD,2UF",5111,1,"""01036101""","""RD BKR 2 UNDER FREQ TRIP""",036,4,202,0,1,"""""","""""",365,"""""","""""","""""","""""","""""","RD,2UF     ",RD BKR 2 UNDER FREQ TRIP  ,4  ,1,6  ,  ,  ,  ,0
5112,"RD,3UF",5112,1,"""01036102""","""RD BKR 3 UNDER FREQ TRIP""",036,4,202,0,1,"""""","""""",411,"""""","""""","""""","""""","""""","RD,3UF     ",RD BKR 3 UNDER FREQ TRIP  ,4  ,1,6  ,  ,  ,  ,0
5113,"RD,4UF",5113,1,"""01036103""","""RD BKR 4 UNDER FREQ TRIP""",036,4,202,0,1,"""""","""""",368,"""""","""""","""""","""""","""""","RD,4UF     ",RD BKR 4 UNDER FREQ TRIP  ,4  ,1,6  ,  ,  ,  ,0
5114,"RD,5UF",5114,1,"""01036104""","""RD BKR 5 UNDER FREQ TRIP""",036,4,202,0,1,"""""","""""",2271,"""""","""""","""""","""""","""""","RD,5UF     ",RD BKR 5 UNDER FREQ TRIP  ,4  ,1,6  ,  ,  ,  ,0
5115,"RD,6UF",5115,1,"""01036105""","""RD BKR 6 UNDER FREQ TRIP""",036,4,202,0,1,"""""","""""",2276,"""""","""""","""""","""""","""""","RD,6UF     ",RD BKR 6 UNDER FREQ TRIP  ,4  ,1,6  ,  ,  ,  ,0
5116,"RD,1POT",5116,1,"""01036106""","""BKR 1 LOSS OF POT FOR UF""",036,4,227,0,1,"""""","""""",79,"""""","""""","""""","""""","""""","RD,1POT    ",BKR 1 LOSS OF POT FOR UF  ,4  ,26,6  ,  ,  ,  ,0
5117,"RD,2POT",5117,1,"""01036107""","""BKR 2 LOSS OF POT FOR UF""",036,4,227,0,1,"""""","""""",249,"""""","""""","""""","""""","""""","RD,2POT    ",BKR 2 LOSS OF POT FOR UF  ,4  ,26,6  ,  ,  ,  ,0
5118,"RD,3POT",5118,1,"""01036108""","""BKR 3 LOSS OF POT FOR UF""",036,4,227,0,1,"""""","""""",81,"""""","""""","""""","""""","""""","RD,3POT    ",BKR 3 LOSS OF POT FOR UF  ,4  ,26,6  ,  ,  ,  ,0
5119,"RD,4POT",5119,1,"""01036109""","""BKR 4 LOSS OF POT FOR UF""",036,4,227,0,1,"""""","""""",398,"""""","""""","""""","""""","""""","RD,4POT    ",BKR 4 LOSS OF POT FOR UF  ,4  ,26,6  ,  ,  ,  ,0
5120,"RD,5POT",5120,1,"""01036110""","""BKR 5 LOSS OF POT FOR UF""",036,4,227,0,1,"""""","""""",2272,"""""","""""","""""","""""","""""","RD,5POT    ",BKR 5 LOSS OF POT FOR UF  ,4  ,26,6  ,  ,  ,  ,0
5121,"RD,6POT",5121,1,"""01036111""","""BKR 6 LOSS OF POT FOR UF""",036,4,227,0,1,"""""","""""",2273,"""""","""""","""""","""""","""""","RD,6POT    ",BKR 6 LOSS OF POT FOR UF  ,4  ,26,6  ,  ,  ,  ,0
5122,"RD,86T2",5122,1,"""01036112""","""RD TX2 86T LOCKOUT""",036,4,215,0,1,"""""","""""",254,"""""","""""","""""","""""","""""","RD,86T2    ",RD TX2 86T LOCKOUT  ,4  ,14,7  ,  ,  ,  ,0
5123,"RD,387SC2",5123,1,"""01036113""","""RD TX2 DIFF PROT FAIL""",036,4,227,0,1,"""""","""""",356,"""""","""""","""""","""""","""""","RD,387SC2  ",RD TX2 DIFF PROT FAIL  ,4  ,26,7  ,  ,  ,  ,0
5124,"RD,501SC2",5124,1,"""01036114""","""RD TX2 OVERCURRENT FAIL""",036,4,227,0,1,"""""","""""",948,"""""","""""","""""","""""","""""","RD,501SC2  ",RD TX2 OVERCURRENT FAIL  ,4  ,26,7  ,  ,  ,  ,0
5125,"RD,21T2SC",5125,1,"""01036115""","""RD TX2 2100 FAIL""",036,4,227,0,1,"""""","""""",949,"""""","""""","""""","""""","""""","RD,21T2SC  ",RD TX2 2100 FAIL  ,4  ,26,7  ,  ,  ,  ,0
5126,"RD,MET2SC",5126,1,"""01036116""","""RD TX2 735 METER FAIL""",036,4,227,0,1,"""""","""""",950,"""""","""""","""""","""""","""""","RD,MET2SC  ",RD TX2 735 METER FAIL  ,4  ,26,7  ,  ,  ,  ,0
5127,"RD,86TCM2",5127,1,"""01036117""","""RD TX2 86T LCKOUT TCM""",036,4,227,0,1,"""""","""""",951,"""""","""""","""""","""""","""""","RD,86TCM2  ",RD TX2 86T LCKOUT TCM  ,4  ,26,7  ,  ,  ,  ,0
5128,"RD,94TCM2",5128,1,"""01036118""","""RD TX2 94T TCM""",036,4,227,0,1,"""""","""""",952,"""""","""""","""""","""""","""""","RD,94TCM2  ",RD TX2 94T TCM  ,4  ,26,7  ,  ,  ,  ,0
5129,"RD,K671",5129,2,"""01036119""","""RD TX2 C/S DONT P/U LOAD""",036,4,202,0,1,"""""","""""",2333,"""""","""""","""""","""""","""""","RD,K671    ",RD TX2 C/S DONT P/U LOAD  ,4  ,1,7  ,30  ,0  ,30  ,0
5130,"RD,35C201",5130,1,"""01036120""","""RD BKR 4 CTRL COM""",036,4,227,0,1,"""""","""""",494,"""""","""""","""""","""""","""""","RD,35C201  ",RD BKR 4 CTRL COM  ,4  ,26,7  ,  ,  ,  ,0
5131,"RD,3373S",5131,1,"""01036121""","""RD TX2 LBI 3373S""",036,4,216,0,1,"""""","""""",2334,"""""","""""","""""","""""","""""","RD,3373S   ",RD TX2 LBI 3373S  ,4  ,15,7  ,  ,  ,  ,0
5132,"RD,35C202",5132,1,"""01036122""","""RD BKR 5 CTRL COM""",036,4,227,0,1,"""""","""""",967,"""""","""""","""""","""""","""""","RD,35C202  ",RD BKR 5 CTRL COM  ,4  ,26,7  ,  ,  ,  ,0
5133,"RD,35C203",5133,1,"""01036123""","""RD BKR 6 CTRL COM""",036,4,227,0,1,"""""","""""",972,"""""","""""","""""","""""","""""","RD,35C203  ",RD BKR 6 CTRL COM  ,4  ,26,7  ,  ,  ,  ,0
5134,"RD,TC2",5134,6,"""41036003""","""RD TX2 LOAD TAP CHANGER""",036,4,208,0,1,"""""","""03036040""",257,238,25,16,-16,1,"RD,TC2     ",RD TX2 LOAD TAP CHANGER  ,4  ,7,  ,40  ,0  ,40  ,0
5135,"DB,35C322",5135,1,"""01014176""","""W3785 STA COM""",014,3,227,0,1,"""""","""""",1804,"""""","""""","""""","""""","""""","DB,35C322  ",W3785 STA COM  ,3  ,26,10  ,  ,  ,  ,0
5136,"PS,PH598",5136,8,"""12025022""","""PSEUDO SWITCH""",025,10,216,0,1,"""""","""""",2335,"""""","""""","""""","""""","""""","PS,PH598   ",PSEUDO SWITCH  ,1 2 3 4 5 6 7 8  ,15,  ,  ,  ,  ,0
5137,"CA,MTXAC",5137,1,"""01010058""","""MOBIL TX LOSS OF AC""",010,10,227,0,1,"""""","""""",357,"""""","""""","""""","""""","""""","CA,MTXAC   ",MOBIL TX LOSS OF AC  ,1 2 3 4 5 6 7 8  ,26,0  ,  ,  ,  ,0
5138,"CA,MTXTOT",5138,1,"""01010059""","""MOBIL TX HOT OIL TEMP""",010,10,227,0,1,"""""","""""",1,"""""","""""","""""","""""","""""","CA,MTXTOT  ",MOBIL TX HOT OIL TEMP  ,1 2 3 4 5 6 7 8  ,26,0  ,  ,  ,  ,0
5139,"CA,MTXSC",5139,1,"""01010060""","""MOBIL TX SELF CK""",010,10,227,0,1,"""""","""""",406,"""""","""""","""""","""""","""""","CA,MTXSC   ",MOBIL TX SELF CK  ,1 2 3 4 5 6 7 8  ,26,0  ,  ,  ,  ,0
5140,"ME,S3L12",5140,2,"""01041074""","""ME LBI S3L12""",041,1,216,0,1,"""""","""""",2336,"""""","""""","""""","""""","""""","ME,S3L12   ",ME LBI S3L12  ,1  ,15,3  ,17  ,0  ,17  ,0
5141,"ME,RM",5141,5,"""02041010""","""REGULATOR CONTROL MODE""",041,10,204,0,1,"""""","""""",80,"""""","""""","""""","""""","""""","ME,RM      ",REGULATOR CONTROL MODE  ,1 2 3 4 5 6 7 8  ,3,  ,  ,  ,  ,0
5142,"PS,GEN1",5142,8,"""12055047""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2337,"""""","""""","""""","""""","""""","PS,GEN1    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5143,"PS,GEN2",5143,8,"""12055048""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2338,"""""","""""","""""","""""","""""","PS,GEN2    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5144,"PS,GEN3",5144,8,"""12055049""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2339,"""""","""""","""""","""""","""""","PS,GEN3    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5145,"PS,GEN4",5145,8,"""12055050""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2340,"""""","""""","""""","""""","""""","PS,GEN4    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5146,"PS,GEN5",5146,8,"""12055051""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2341,"""""","""""","""""","""""","""""","PS,GEN5    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5147,"PS,GEN6",5147,8,"""12055052""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2342,"""""","""""","""""","""""","""""","PS,GEN6    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5148,"PS,GEN7",5148,8,"""12055053""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2343,"""""","""""","""""","""""","""""","PS,GEN7    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5149,"PS,GEN8",5149,8,"""12055054""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2344,"""""","""""","""""","""""","""""","PS,GEN8    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5150,"PS,GEN9",5150,8,"""12055055""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2345,"""""","""""","""""","""""","""""","PS,GEN9    ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5151,"PS,GEN10",5151,8,"""12055056""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2346,"""""","""""","""""","""""","""""","PS,GEN10   ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5152,"PS,GEN11",5152,8,"""12055057""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2347,"""""","""""","""""","""""","""""","PS,GEN11   ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5153,"PS,GEN13",5153,8,"""12055058""","""PSEUDO SWITCH""",055,4,233,0,1,"""""","""""",2348,"""""","""""","""""","""""","""""","PS,GEN13   ",PSEUDO SWITCH  ,4  ,32,  ,  ,  ,  ,0
5154,"MI,LTCMT1",5154,1,"""01011102""","""MI LTC1 MOTOR HI TEMP""",011,3,209,0,1,"""""","""""",2197,"""""","""""","""""","""""","""""","MI,LTCMT1  ",MI LTC1 MOTOR HI TEMP  ,3  ,8,4  ,  ,  ,  ,0
5155,"ME,T1SP",5155,1,"""01041075""","""ME TX1 TANK SUDDEN PRS""",041,1,211,0,1,"""""","""""",477,"""""","""""","""""","""""","""""","ME,T1SP    ",ME TX1 TANK SUDDEN PRS  ,1  ,10,4  ,  ,  ,  ,0
5156,"ME,TX1LO",5156,1,"""01041076""","""ME TX1 TANK LO OIL""",041,1,210,0,1,"""""","""""",83,"""""","""""","""""","""""","""""","ME,TX1LO   ",ME TX1 TANK LO OIL  ,1  ,9,4  ,  ,  ,  ,0
5157,"ME,TX1HI",5157,1,"""01041077""","""ME TX1 TANK HI OIL""",041,5,211,0,1,"""""","""""",11,"""""","""""","""""","""""","""""","ME,TX1HI   ",ME TX1 TANK HI OIL  ,5  ,10,4  ,  ,  ,  ,0
5158,"ME,LTC1LO",5158,1,"""01041078""","""ME TX1 LTC TANK LO OIL""",041,5,210,0,1,"""""","""""",399,"""""","""""","""""","""""","""""","ME,LTC1LO  ",ME TX1 LTC TANK LO OIL  ,5  ,9,4  ,  ,  ,  ,0
5159,"ME,TC1PWR",5159,1,"""01041079""","""ME TX1 LTC LOSS OF POWER""",041,1,205,0,1,"""""","""""",251,"""""","""""","""""","""""","""""","ME,TC1PWR  ",ME TX1 LTC LOSS OF POWER  ,1  ,4,4  ,  ,  ,  ,0
5160,"ME,TCP1",5160,1,"""01041080""","""ME TX1 LTC OFF TAP""",041,1,223,0,1,"""""","""""",596,"""""","""""","""""","""""","""""","ME,TCP1    ",ME TX1 LTC OFF TAP  ,1  ,22,4  ,  ,  ,  ,0
5161,"ME,LTCMT1",5161,1,"""01041081""","""ME TX1 LTC MOTOR HI TEMP""",041,1,209,0,1,"""""","""""",2197,"""""","""""","""""","""""","""""","ME,LTCMT1  ",ME TX1 LTC MOTOR HI TEMP  ,1  ,8,4  ,  ,  ,  ,0
5162,"ME,TCPR1",5162,1,"""01041082""","""ME TX1 LTC PRS RELEIF""",041,5,211,0,1,"""""","""""",131,"""""","""""","""""","""""","""""","ME,TCPR1   ",ME TX1 LTC PRS RELEIF  ,5  ,10,4  ,  ,  ,  ,0
5163,"ME,86X1",5163,1,"""01041083""","""ME TX1 LTC LCKOUT""",041,5,222,0,1,"""""","""""",124,"""""","""""","""""","""""","""""","ME,86X1    ",ME TX1 LTC LCKOUT  ,5  ,21,4  ,  ,  ,  ,0
5164,"ME,T1FAN1",5164,2,"""01041084""","""ME TX1 STAGE1 FANS ON""",041,1,218,0,1,"""""","""""",328,"""""","""""","""""","""""","""""","ME,T1FAN1  ",ME TX1 STAGE1 FANS ON  ,1  ,17,4  ,18  ,0  ,18  ,0
5165,"ME,T1FAN2",5165,2,"""01041085""","""ME TX1 STAGE2 FANS ON""",041,1,218,0,1,"""""","""""",157,"""""","""""","""""","""""","""""","ME,T1FAN2  ",ME TX1 STAGE2 FANS ON  ,1  ,17,5  ,19  ,0  ,19  ,0
5166,"ME,35C111",5166,1,"""01041086""","""ME TX1 ALARMS COMM""",041,1,227,0,1,"""""","""""",12,"""""","""""","""""","""""","""""","ME,35C111  ",ME TX1 ALARMS COMM  ,1  ,26,5  ,  ,  ,  ,0
5167,"SECI,DB618",5167,2,"""01058017""","""DB S618 115KV MOSW""",058,2,202,0,1,"""""","""""",2349,"""""","""""","""""","""""","""""","SECI,DB618   ",DB S618 115KV MOSW  ,2  ,1,71  ,71  ,12  ,71  ,0
5168,"SECI,GC6107",5168,2,"""01058018""","""GC S6107 115KV MOSW""",058,2,202,0,1,"""""","""""",2350,"""""","""""","""""","""""","""""","SECI,GC6107  ",GC S6107 115KV MOSW  ,2  ,1,73  ,73  ,12  ,73  ,0
5169,"SECI,BC640",5169,2,"""01058019""","""BC S640 115KV MOSW""",058,2,202,0,1,"""""","""""",2351,"""""","""""","""""","""""","""""","SECI,BC640   ",BC S640 115KV MOSW  ,2  ,1,72  ,72  ,12  ,72  ,0
5170,"FB,2407SC",5170,1,"""01018018""","""2407-1 GPS CLOCK SELF CK""",018,6,227,0,1,"""""","""""",1373,"""""","""""","""""","""""","""""","FB,2407SC  ",2407-1 GPS CLOCK SELF CK  ,6  ,26,0  ,  ,  ,  ,0
5171,"FB,311CSC",5171,1,"""01018019""","""311C SELF CHECK-PRIMARY""",018,6,227,0,1,"""""","""""",1769,"""""","""""","""""","""""","""""","FB,311CSC  ",311C SELF CHECK-PRIMARY  ,6  ,26,0  ,  ,  ,  ,0
5172,"FB,311ASC",5172,1,"""01018020""","""311A SELF CHECK-BACKUP""",018,6,227,0,1,"""""","""""",2063,"""""","""""","""""","""""","""""","FB,311ASC  ",311A SELF CHECK-BACKUP  ,6  ,26,0  ,  ,  ,  ,0
5173,"FB,686LGB",5173,1,"""01018021""","""W686 LOW GAS TRIP BLK'D""",018,6,210,0,1,"""""","""""",2352,"""""","""""","""""","""""","""""","FB,686LGB  ",W686 LOW GAS TRIP BLK'D  ,6  ,9,0  ,  ,  ,  ,0
