32 FEP.DB
* 
	10	SCAN_DATA	0	14	35
*	Record	1s	RTAC_point_type	RTAC_address	RTAC_Number	RTAC IP	RTAC NAME	RTAC Abr	DNP Point Address	Name	DestinationKey
	640	1	1	159	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	641	1	1	160	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	642	1	1	161	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	643	1	1	162	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	644	1	1	163	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	645	1	1	164	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	646	1	1	165	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	647	1	1	166	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	648	1	1	167	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	649	1	1	168	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	650	1	1	169	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	651	1	1	170	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	652	1	1	171	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	653	1	1	172	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	654	1	1	173	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	655	1	1	174	37	172.17.4.82	Double Branch	DB	173	"DB,35T2SC"	"01014012"
	656	1	1	175	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	657	1	1	176	37	172.17.4.82	Double Branch	DB	175	"DB,387SC2"	"01014012"
	658	1	1	177	37	172.17.4.82	Double Branch	DB	176	"DB,501SC2"	"01014012"
	659	1	1	178	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	660	1	1	179	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	661	1	1	180	37	172.17.4.82	Double Branch	DB	179	"DB,21T2SC"	"01014012"
	662	1	1	181	37	172.17.4.82	Double Branch	DB	180	"DB,MET2SC"	"01014012"
	663	1	1	182	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	664	1	1	183	37	172.17.4.82	Double Branch	DB	182	"DB,25SC2"	"01014012"
	665	1	1	184	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	666	1	1	185	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	667	1	1	186	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	668	1	1	187	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	669	1	1	188	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	670	1	1	189	37	172.17.4.82	Double Branch	DB	188	"DB,24T2SC"	"01014012"
	671	1	1	190	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	672	1	1	191	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	673	1	1	192	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	674	1	1	193	37	172.17.4.82	Double Branch	DB	192	"DB,351SC4"	"01014012"
	675	1	1	194	37	172.17.4.82	Double Branch	DB	193	"DB,351SC5"	"01014012"
	676	1	1	195	37	172.17.4.82	Double Branch	DB	194	"DB,351SC6"	"01014012"
	677	1	1	196	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	678	1	1	197	37	172.17.4.82	Double Branch	DB	196	"DB,3784SC"	"01014012"
	679	1	1	198	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	680	1	1	199	37	172.17.4.82	Double Branch	DB	198	"DB,TX2DRD"	"01014012"
	681	1	1	200	37	172.17.4.82	Double Branch	DB	199	"DB,86T2"	"01014012"
	682	1	1	201	37	172.17.4.82	Double Branch	DB	200	"DB,86TCM2"	"01014012"
	683	1	1	202	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	684	1	1	203	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	685	1	1	204	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	686	1	1	205	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	687	1	1	206	37	172.17.4.82	Double Branch	DB	205	"DB,94TCM2"	"01014012"
	688	1	4	22	37	172.17.4.82	Double Branch	DB	21	"DB,LTC2"	"01014012"
	689	1	4	23	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	690	1	4	24	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	691	1	4	25	37	172.17.4.82	Double Branch	DB	24	"DB,RAV2"	"01014012"
	692	1	4	26	37	172.17.4.82	Double Branch	DB	25	"DB,RBV2"	"01014012"
	693	1	4	27	37	172.17.4.82	Double Branch	DB	26	"DB,RCV2"	"01014012"
	694	1	4	28	37	172.17.4.82	Double Branch	DB	27	"DB,TX2A"	"01014012"
	695	1	4	29	37	172.17.4.82	Double Branch	DB	28	"DB,TX2B"	"01014012"
	696	1	4	30	37	172.17.4.82	Double Branch	DB	29	"DB,TX2C"	"01014012"
	697	1	4	31	37	172.17.4.82	Double Branch	DB	30	"DB,KVA2M"	"01014012"
	698	1	4	32	37	172.17.4.82	Double Branch	DB	31	"DB,TX2W"	"01014012"
	699	1	4	33	37	172.17.4.82	Double Branch	DB	32	"DB,MV2-"	"01014012"
	700	1	4	34	37	172.17.4.82	Double Branch	DB	33	"DB,MV2"	"01014012"
	701	1	4	35	37	172.17.4.82	Double Branch	DB	34	"DB,PF2M"	"01014012"
	702	1	4	36	37	172.17.4.82	Double Branch	DB	35	"DB,TX2FRQ"	"01014012"
	703	1	4	37	37	172.17.4.82	Double Branch	DB	36	"DB,KWPHR2"	"01014012"
	704	1	4	38	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	705	1	4	39	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	706	1	4	40	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	707	1	4	41	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	708	1	4	42	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	709	1	4	43	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	710	1	4	44	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	711	1	4	45	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	712	1	4	46	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	713	1	4	47	37	172.17.4.82	Double Branch	DB	46	"DB,4A"	"01014012"
	714	1	4	48	37	172.17.4.82	Double Branch	DB	47	"DB,4B"	"01014012"
	715	1	4	49	37	172.17.4.82	Double Branch	DB	48	"DB,4C"	"01014012"
	716	1	4	50	37	172.17.4.82	Double Branch	DB	49	"DB,4KW"	"01014012"
	717	1	4	51	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	718	1	4	52	37	172.17.4.82	Double Branch	DB	51	"DB,4PF"	"01014012"
	719	1	4	53	37	172.17.4.82	Double Branch	DB	52	"DB,5A"	"01014012"
	720	1	4	54	37	172.17.4.82	Double Branch	DB	53	"DB,5B"	"01014012"
	721	1	4	55	37	172.17.4.82	Double Branch	DB	54	"DB,5C"	"01014012"
	722	1	4	56	37	172.17.4.82	Double Branch	DB	55	"DB,5KW"	"01014012"
	723	1	4	57	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	724	1	4	58	37	172.17.4.82	Double Branch	DB	57	"DB,5PF"	"01014012"
	725	1	4	59	37	172.17.4.82	Double Branch	DB	58	"DB,6A"	"01014012"
	726	1	4	60	37	172.17.4.82	Double Branch	DB	59	"DB,6B"	"01014012"
	727	1	4	61	37	172.17.4.82	Double Branch	DB	60	"DB,6C"	"01014012"
	728	1	4	62	37	172.17.4.82	Double Branch	DB	61	"DB,6KW"	"01014012"
	729	1	4	63	37	172.17.4.82	Double Branch	DB	none	"none"	"01014012"
	730	1	4	64	37	172.17.4.82	Double Branch	DB	63	"DB,6PF"	"01014012"
	731	1	1	24	38	172.17.4.83	Double Branch	DB	23	"DB,6137S"	"01014015"
	732	1	1	25	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	733	1	1	26	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	734	1	1	27	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	735	1	1	28	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	736	1	1	29	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	737	1	1	30	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	738	1	1	31	38	172.17.4.83	Double Branch	DB	30	"DB,M6138S"	"01014015"
	739	1	1	32	38	172.17.4.83	Double Branch	DB	31	"DB,T3F1AC"	"01014015"
	740	1	1	33	38	172.17.4.83	Double Branch	DB	32	"DB,T3F2AC"	"01014015"
	741	1	1	34	38	172.17.4.83	Double Branch	DB	33	"DB,TX3NHI"	"01014015"
	742	1	1	35	38	172.17.4.83	Double Branch	DB	34	"DB,TX3NLO"	"01014015"
	743	1	1	36	38	172.17.4.83	Double Branch	DB	35	"DB,T3NCLO"	"01014015"
	744	1	1	37	38	172.17.4.83	Double Branch	DB	36	"DB,T3PR"	"01014015"
	745	1	1	38	38	172.17.4.83	Double Branch	DB	37	"DB,T3SP"	"01014015"
	746	1	1	39	38	172.17.4.83	Double Branch	DB	38	"DB,TX3LO"	"01014015"
	747	1	1	40	38	172.17.4.83	Double Branch	DB	39	"DB,TX3CLO"	"01014015"
	748	1	1	41	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	749	1	1	42	38	172.17.4.83	Double Branch	DB	41	"DB,LTC3LO"	"01014015"
	750	1	1	43	38	172.17.4.83	Double Branch	DB	42	"DB,TC3PWR"	"01014015"
	751	1	1	44	38	172.17.4.83	Double Branch	DB	43	"DB,TCP3"	"01014015"
	752	1	1	45	38	172.17.4.83	Double Branch	DB	44	"DB,LTCMT3"	"01014015"
	753	1	1	46	38	172.17.4.83	Double Branch	DB	45	"DB,TCPR3"	"01014015"
	754	1	1	47	38	172.17.4.83	Double Branch	DB	46	"DB,86X3"	"01014015"
	755	1	1	48	38	172.17.4.83	Double Branch	DB	47	"DB,T3FAN1"	"01014015"
	756	1	1	49	38	172.17.4.83	Double Branch	DB	48	"DB,T3FAN2"	"01014015"
	757	1	1	50	38	172.17.4.83	Double Branch	DB	49	"DB,TX3TOT"	"01014015"
	758	1	1	51	38	172.17.4.83	Double Branch	DB	50	"DB,TX3HS"	"01014015"
	759	1	1	52	38	172.17.4.83	Double Branch	DB	51	"DB,TX3LR"	"01014015"
	760	1	1	53	38	172.17.4.83	Double Branch	DB	52	"DB,TX3K1"	"01014015"
	761	1	1	54	38	172.17.4.83	Double Branch	DB	53	"DB,TX3K2"	"01014015"
	762	1	1	55	38	172.17.4.83	Double Branch	DB	54	"DB,TCA3"	"01014015"
	763	1	1	56	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	764	1	1	57	38	172.17.4.83	Double Branch	DB	56	"DB,T3HIAL"	"01014015"
	765	1	1	58	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	766	1	1	59	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	767	1	1	60	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	768	1	1	61	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	769	1	1	62	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	770	1	1	63	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	771	1	1	64	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	772	1	1	65	38	172.17.4.83	Double Branch	DB	64	"DB,S3783"	"01014015"
	773	1	1	66	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	774	1	1	67	38	172.17.4.83	Double Branch	DB	66	"DB,7"	"01014015"
	775	1	1	68	38	172.17.4.83	Double Branch	DB	67	"DB,7R"	"01014015"
	776	1	1	69	38	172.17.4.83	Double Branch	DB	68	"DB,7GT"	"01014015"
	777	1	1	70	38	172.17.4.83	Double Branch	DB	69	"DB,7LR"	"01014015"
	778	1	1	71	38	172.17.4.83	Double Branch	DB	70	"DB,7UF"	"01014015"
	779	1	1	72	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	780	1	1	73	38	172.17.4.83	Double Branch	DB	72	"DB,7HL"	"01014015"
	781	1	1	74	38	172.17.4.83	Double Branch	DB	73	"DB,7POT"	"01014015"
	782	1	1	75	38	172.17.4.83	Double Branch	DB	74	"DB,79LO7"	"01014015"
	783	1	1	76	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	784	1	1	77	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	785	1	1	78	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	786	1	1	79	38	172.17.4.83	Double Branch	DB	78	"DB,8"	"01014015"
	787	1	1	80	38	172.17.4.83	Double Branch	DB	79	"DB,8R"	"01014015"
	788	1	1	81	38	172.17.4.83	Double Branch	DB	80	"DB,8GT"	"01014015"
	789	1	1	82	38	172.17.4.83	Double Branch	DB	81	"DB,8LR"	"01014015"
	790	1	1	83	38	172.17.4.83	Double Branch	DB	82	"DB,8UF"	"01014015"
	791	1	1	84	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	792	1	1	85	38	172.17.4.83	Double Branch	DB	84	"DB,8HL"	"01014015"
	793	1	1	86	38	172.17.4.83	Double Branch	DB	85	"DB,8POT"	"01014015"
	794	1	1	87	38	172.17.4.83	Double Branch	DB	86	"DB,79LO8"	"01014015"
	795	1	1	88	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	796	1	1	89	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	797	1	1	90	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	798	1	1	91	38	172.17.4.83	Double Branch	DB	90	"DB,9"	"01014015"
	799	1	1	92	38	172.17.4.83	Double Branch	DB	91	"DB,9R"	"01014015"
	800	1	1	93	38	172.17.4.83	Double Branch	DB	92	"DB,9GT"	"01014015"
	801	1	1	94	38	172.17.4.83	Double Branch	DB	93	"DB,9LR"	"01014015"
	802	1	1	95	38	172.17.4.83	Double Branch	DB	94	"DB,9UF"	"01014015"
	803	1	1	96	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	804	1	1	97	38	172.17.4.83	Double Branch	DB	96	"DB,9HL"	"01014015"
	805	1	1	98	38	172.17.4.83	Double Branch	DB	97	"DB,9POT"	"01014015"
	806	1	1	99	38	172.17.4.83	Double Branch	DB	98	"DB,79LO9"	"01014015"
	807	1	1	100	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	808	1	1	101	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	809	1	1	102	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	810	1	1	103	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	811	1	1	104	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	812	1	1	105	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	813	1	1	106	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	814	1	1	107	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	815	1	1	108	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	816	1	1	109	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	817	1	1	110	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	818	1	1	111	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	819	1	1	112	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	820	1	1	113	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	821	1	1	114	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	822	1	1	115	38	172.17.4.83	Double Branch	DB	114	"DB,W3785"	"01014015"
	823	1	1	116	38	172.17.4.83	Double Branch	DB	115	"DB,3785LR"	"01014015"
	824	1	1	117	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	825	1	1	118	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	826	1	1	119	38	172.17.4.83	Double Branch	DB	118	"DB,35C301"	"01014015"
	827	1	1	120	38	172.17.4.83	Double Branch	DB	119	"DB,35C302"	"01014015"
	828	1	1	121	38	172.17.4.83	Double Branch	DB	120	"DB,35C303"	"01014015"
	829	1	1	122	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	830	1	1	123	38	172.17.4.83	Double Branch	DB	122	"DB,35C305"	"01014015"
	831	1	1	124	38	172.17.4.83	Double Branch	DB	123	"DB,35C306"	"01014015"
	832	1	1	125	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	833	1	1	126	38	172.17.4.83	Double Branch	DB	125	"DB,MET3CP"	"01014015"
	834	1	1	127	38	172.17.4.83	Double Branch	DB	126	"DB,35C309"	"01014015"
	835	1	1	128	38	172.17.4.83	Double Branch	DB	127	"DB,35C310"	"01014015"
	836	1	1	129	38	172.17.4.83	Double Branch	DB	128	"DB,35C311"	"01014015"
	837	1	1	130	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	838	1	1	131	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	839	1	1	132	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	840	1	1	133	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	841	1	1	134	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	842	1	1	135	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	843	1	1	136	38	172.17.4.83	Double Branch	DB	135	"DB,35C318"	"01014015"
	844	1	1	137	38	172.17.4.83	Double Branch	DB	136	"DB,35C319"	"01014015"
	845	1	1	138	38	172.17.4.83	Double Branch	DB	137	"DB,35C320"	"01014015"
	846	1	1	139	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	847	1	1	140	38	172.17.4.83	Double Branch	DB	139	"DB,35C322"	"01014015"
	848	1	1	141	38	172.17.4.83	Double Branch	DB	140	"DB,35C323"	"01014015"
	849	1	1	142	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	850	1	1	143	38	172.17.4.83	Double Branch	DB	142	"DB,35C325"	"01014015"
	851	1	1	144	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	852	1	1	145	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	853	1	1	146	38	172.17.4.83	Double Branch	DB	145	"DB,35C328"	"01014015"
	854	1	1	147	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	855	1	1	148	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	856	1	1	149	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	857	1	1	150	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	858	1	1	151	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	859	1	1	152	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	860	1	1	153	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	861	1	1	154	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	862	1	1	155	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	863	1	1	156	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	864	1	1	157	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	865	1	1	158	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	866	1	1	159	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	867	1	1	160	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	868	1	1	161	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	869	1	1	162	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	870	1	1	163	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	871	1	1	164	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	872	1	1	165	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	873	1	1	166	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	874	1	1	167	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	875	1	1	168	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	876	1	1	169	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	877	1	1	170	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	878	1	1	171	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	879	1	1	172	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	880	1	1	173	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	881	1	1	174	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	882	1	1	175	38	172.17.4.83	Double Branch	DB	174	"DB,35T3SC"	"01014015"
	883	1	1	176	38	172.17.4.83	Double Branch	DB	175	"DB,387SC3"	"01014015"
	884	1	1	177	38	172.17.4.83	Double Branch	DB	176	"DB,501SC3"	"01014015"
	885	1	1	178	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	886	1	1	179	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	887	1	1	180	38	172.17.4.83	Double Branch	DB	179	"DB,21T3SC"	"01014015"
	888	1	1	181	38	172.17.4.83	Double Branch	DB	180	"DB,MET3SC"	"01014015"
	889	1	1	182	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	890	1	1	183	38	172.17.4.83	Double Branch	DB	182	"DB,25SC3"	"01014015"
	891	1	1	184	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	892	1	1	185	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	893	1	1	186	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	894	1	1	187	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	895	1	1	188	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	896	1	1	189	38	172.17.4.83	Double Branch	DB	188	"DB,24T3SC"	"01014015"
	897	1	1	190	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	898	1	1	191	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	899	1	1	192	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	900	1	1	193	38	172.17.4.83	Double Branch	DB	192	"DB,351SC7"	"01014015"
	901	1	1	194	38	172.17.4.83	Double Branch	DB	193	"DB,351SC8"	"01014015"
	902	1	1	195	38	172.17.4.83	Double Branch	DB	194	"DB,351SC9"	"01014015"
	903	1	1	196	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	904	1	1	197	38	172.17.4.83	Double Branch	DB	196	"DB,3785SC"	"01014015"
	905	1	1	198	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	906	1	1	199	38	172.17.4.83	Double Branch	DB	198	"DB,TX3DRD"	"01014015"
	907	1	1	200	38	172.17.4.83	Double Branch	DB	199	"DB,86T3"	"01014015"
	908	1	1	201	38	172.17.4.83	Double Branch	DB	200	"DB,86TCM3"	"01014015"
	909	1	1	202	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	910	1	1	203	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	911	1	1	204	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	912	1	1	205	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	913	1	1	206	38	172.17.4.83	Double Branch	DB	205	"DB,94TCM3"	"01014015"
	914	1	4	22	38	172.17.4.83	Double Branch	DB	21	"DB,LTC3"	"01014015"
	915	1	4	23	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	916	1	4	24	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	917	1	4	25	38	172.17.4.83	Double Branch	DB	24	"DB,RAV3"	"01014015"
	918	1	4	26	38	172.17.4.83	Double Branch	DB	25	"DB,RBV3"	"01014015"
	919	1	4	27	38	172.17.4.83	Double Branch	DB	26	"DB,RCV3"	"01014015"
	920	1	4	28	38	172.17.4.83	Double Branch	DB	27	"DB,TX3A"	"01014015"
	921	1	4	29	38	172.17.4.83	Double Branch	DB	28	"DB,TX3B"	"01014015"
	922	1	4	30	38	172.17.4.83	Double Branch	DB	29	"DB,TX3C"	"01014015"
	923	1	4	31	38	172.17.4.83	Double Branch	DB	30	"DB,KVA3M"	"01014015"
	924	1	4	32	38	172.17.4.83	Double Branch	DB	31	"DB,TX3W"	"01014015"
	925	1	4	33	38	172.17.4.83	Double Branch	DB	32	"DB,MV3"	"01014015"
	926	1	4	34	38	172.17.4.83	Double Branch	DB	33	"DB,MV3-"	"01014015"
	927	1	4	35	38	172.17.4.83	Double Branch	DB	34	"DB,PF3M"	"01014015"
	928	1	4	36	38	172.17.4.83	Double Branch	DB	35	"DB,TX3FRQ"	"01014015"
	929	1	4	37	38	172.17.4.83	Double Branch	DB	36	"DB,KWPHR3"	"01014015"
	930	1	4	38	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	931	1	4	39	38	172.17.4.83	Double Branch	DB	38	"DB,T3HST1"	"01014015"
	932	1	4	40	38	172.17.4.83	Double Branch	DB	39	"DB,T3HST2"	"01014015"
	933	1	4	41	38	172.17.4.83	Double Branch	DB	40	"DB,T3HST3"	"01014015"
	934	1	4	42	38	172.17.4.83	Double Branch	DB	41	"DB,TX3TMP"	"01014015"
	935	1	4	43	38	172.17.4.83	Double Branch	DB	42	"DB,TC3TMP"	"01014015"
	936	1	4	44	38	172.17.4.83	Double Branch	DB	43	"DB,TX3ABT"	"01014015"
	937	1	4	45	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	938	1	4	46	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	939	1	4	47	38	172.17.4.83	Double Branch	DB	46	"DB,7A"	"01014015"
	940	1	4	48	38	172.17.4.83	Double Branch	DB	47	"DB,7B"	"01014015"
	941	1	4	49	38	172.17.4.83	Double Branch	DB	48	"DB,7C"	"01014015"
	942	1	4	50	38	172.17.4.83	Double Branch	DB	49	"DB,7KW"	"01014015"
	943	1	4	51	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	944	1	4	52	38	172.17.4.83	Double Branch	DB	51	"DB,7PF"	"01014015"
	945	1	4	53	38	172.17.4.83	Double Branch	DB	52	"DB,8A"	"01014015"
	946	1	4	54	38	172.17.4.83	Double Branch	DB	53	"DB,8B"	"01014015"
	947	1	4	55	38	172.17.4.83	Double Branch	DB	54	"DB,8C"	"01014015"
	948	1	4	56	38	172.17.4.83	Double Branch	DB	55	"DB,8KW"	"01014015"
	949	1	4	57	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	950	1	4	58	38	172.17.4.83	Double Branch	DB	57	"DB,8PF"	"01014015"
	951	1	4	59	38	172.17.4.83	Double Branch	DB	58	"DB,9A"	"01014015"
	952	1	4	60	38	172.17.4.83	Double Branch	DB	59	"DB,9B"	"01014015"
	953	1	4	61	38	172.17.4.83	Double Branch	DB	60	"DB,9C"	"01014015"
	954	1	4	62	38	172.17.4.83	Double Branch	DB	61	"DB,9KW"	"01014015"
	955	1	4	63	38	172.17.4.83	Double Branch	DB	none	"none"	"01014015"
	956	1	4	64	38	172.17.4.83	Double Branch	DB	63	"DB,9PF"	"01014015"
	957	1	1	2	39	172.18.3.81	Orange Park North	OP	1	"OP,6276LP"	"01016006"
	958	1	1	3	39	172.18.3.81	Orange Park North	OP	2	"OP,6276LG"	"01016006"
	959	1	1	4	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	960	1	1	5	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	961	1	1	6	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
	962	1	1	7	39	172.18.3.81	Orange Park North	OP	none	"none"	"01016006"
