record,OrderNo,Type,Key,Name,Stn,AOR,pState,Norm,AlarmGroup,ICAddress,pDeviceInstance,pCtrlState,pScale,Name_Status_Source  ,Desc  ,Zones  ,PreSuffx  ,Telem_A  ,Open_A  ,Open_B  ,Close_A  ,Normal_State  
1173.0,1173.0,1.0,"""01001023""","""DI BKR 5 LOC/REM SW""",001,3.0,214.0,0.0,1.0,"""""",123.0,"""""","""""","DI,5LR     ",DI BKR 5 LOC/REM SW  ,3  ,13.0,1  ,  ,  ,  ,0.0
1174.0,1174.0,1.0,"""01042050""","""LY BATT DC VOLT ALARM""",042,7.0,227.0,0.0,1.0,"""""",328.0,"""""","""""","LY,BATTDC  ",LY BATT DC VOLT ALARM  ,7  ,26.0,2  ,  ,  ,  ,0.0
1175.0,1175.0,8.0,"""12011002""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",669.0,"""""","""""","PS,MI351   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1176.0,1176.0,8.0,"""12011003""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",670.0,"""""","""""","PS,MI352   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1177.0,1177.0,1.0,"""01022033""","""GC GEN 3 LBI""",022,4.0,216.0,0.0,1.0,"""""",671.0,"""""","""""","GC,G3LBI   ",GC GEN 3 LBI  ,4  ,15.0,4  ,  ,  ,  ,0.0
1178.0,1178.0,1.0,"""01022034""","""G4 2411 SELF CHECK""",022,4.0,227.0,0.0,1.0,"""""",672.0,"""""","""""","GC,24G4SC  ",G4 2411 SELF CHECK  ,4  ,26.0,4  ,  ,  ,  ,0.0
1179.0,1179.0,1.0,"""01022035""","""G3 ENG FAIL TRIP""",022,4.0,227.0,0.0,1.0,"""""",673.0,"""""","""""","GC,G3ENG   ",G3 ENG FAIL TRIP  ,4  ,26.0,4  ,  ,  ,  ,0.0
1180.0,1180.0,8.0,"""12011004""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",674.0,"""""","""""","PS,MI356   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1181.0,1181.0,8.0,"""12011005""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",675.0,"""""","""""","PS,MI360   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1182.0,1182.0,8.0,"""12011006""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",676.0,"""""","""""","PS,MI361   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1183.0,1183.0,8.0,"""12011007""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",677.0,"""""","""""","PS,MI362   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1184.0,1184.0,8.0,"""12011008""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",678.0,"""""","""""","PS,MI363   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1185.0,1185.0,8.0,"""12011009""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",679.0,"""""","""""","PS,MI364   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1186.0,1186.0,8.0,"""12011010""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",680.0,"""""","""""","PS,MI365   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1187.0,1187.0,8.0,"""12011011""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",681.0,"""""","""""","PS,MI366   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1188.0,1188.0,8.0,"""12011012""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",682.0,"""""","""""","PS,MI367   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1189.0,1189.0,8.0,"""12011013""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",683.0,"""""","""""","PS,MI368   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1190.0,1190.0,8.0,"""12011014""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",684.0,"""""","""""","PS,MI369   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1191.0,1191.0,8.0,"""12011015""","""PSEUDO SWITCH""",011,4.0,216.0,0.0,1.0,"""""",685.0,"""""","""""","PS,MI613   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1192.0,1192.0,1.0,"""01022036""","""GEN 3 LO OIL""",022,4.0,210.0,0.0,1.0,"""""",686.0,"""""","""""","GC,G3LO    ",GEN 3 LO OIL  ,4  ,9.0,4  ,  ,  ,  ,0.0
1193.0,1193.0,8.0,"""12016002""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",687.0,"""""","""""","PS,OP2100  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1194.0,1194.0,8.0,"""12016003""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",688.0,"""""","""""","PS,OP2101  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1195.0,1195.0,8.0,"""12016004""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",689.0,"""""","""""","PS,OP2102  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1196.0,1196.0,8.0,"""12016005""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",690.0,"""""","""""","PS,OP2103  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1197.0,1197.0,8.0,"""12016006""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",691.0,"""""","""""","PS,OP2104  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1198.0,1198.0,8.0,"""12016007""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",692.0,"""""","""""","PS,OP2105  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1199.0,1199.0,8.0,"""12016008""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",693.0,"""""","""""","PS,OP2106  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1200.0,1200.0,8.0,"""12016009""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",694.0,"""""","""""","PS,OP2107  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1201.0,1201.0,8.0,"""12016010""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",695.0,"""""","""""","PS,OP2108  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1202.0,1202.0,8.0,"""12016011""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",696.0,"""""","""""","PS,OP2109  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1203.0,1203.0,8.0,"""12016012""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",697.0,"""""","""""","PS,OP2110  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1204.0,1204.0,8.0,"""12016013""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",698.0,"""""","""""","PS,OP2111  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1205.0,1205.0,8.0,"""12016014""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",699.0,"""""","""""","PS,OP280   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1206.0,1206.0,8.0,"""12016015""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",700.0,"""""","""""","PS,OP281   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1207.0,1207.0,8.0,"""12016016""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",701.0,"""""","""""","PS,OP282   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1208.0,1208.0,8.0,"""12016017""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",702.0,"""""","""""","PS,OP283   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1209.0,1209.0,8.0,"""12016018""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",703.0,"""""","""""","PS,OP284   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1210.0,1210.0,8.0,"""12016019""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",704.0,"""""","""""","PS,OP285   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1211.0,1211.0,8.0,"""12016020""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",705.0,"""""","""""","PS,OP286   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1212.0,1212.0,8.0,"""12016021""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",706.0,"""""","""""","PS,OP287   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1213.0,1213.0,8.0,"""12016022""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",707.0,"""""","""""","PS,OP288   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1214.0,1214.0,8.0,"""12016023""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",708.0,"""""","""""","PS,OP289   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1215.0,1215.0,8.0,"""12016024""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",709.0,"""""","""""","PS,OP290   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1216.0,1216.0,8.0,"""12016025""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",710.0,"""""","""""","PS,OP291   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1217.0,1217.0,8.0,"""12016026""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",711.0,"""""","""""","PS,OP292   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1218.0,1218.0,8.0,"""12016027""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",712.0,"""""","""""","PS,OP293   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1219.0,1219.0,8.0,"""12016028""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",713.0,"""""","""""","PS,OP294   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1220.0,1220.0,8.0,"""12016029""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",714.0,"""""","""""","PS,OP295   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1221.0,1221.0,8.0,"""12016030""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",715.0,"""""","""""","PS,OP296   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1222.0,1222.0,8.0,"""12016031""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",716.0,"""""","""""","PS,OP297   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1223.0,1223.0,8.0,"""12016032""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",717.0,"""""","""""","PS,OP298   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1224.0,1224.0,8.0,"""12016033""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",718.0,"""""","""""","PS,OP299   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1225.0,1225.0,8.0,"""12016034""","""PSEUDO SWITCH""",016,4.0,216.0,0.0,1.0,"""""",719.0,"""""","""""","PS,OP618   ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1226.0,1226.0,8.0,"""12036002""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",720.0,"""""","""""","PS,RD2470  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1227.0,1227.0,8.0,"""12036003""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",721.0,"""""","""""","PS,RD2471  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1228.0,1228.0,8.0,"""12036004""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",722.0,"""""","""""","PS,RD2472  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1229.0,1229.0,8.0,"""12036005""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",723.0,"""""","""""","PS,RD2112  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1230.0,1230.0,8.0,"""12036006""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",724.0,"""""","""""","PS,RD2113  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1231.0,1231.0,8.0,"""12036007""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",725.0,"""""","""""","PS,RD2114  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1232.0,1232.0,8.0,"""12036008""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",726.0,"""""","""""","PS,RD2115  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1233.0,1233.0,1.0,"""01011046""","""LTC1 PRESSURE RELIEF""",011,3.0,211.0,0.0,1.0,"""""",727.0,"""""","""""","MI,TCPR1   ",LTC1 PRESSURE RELIEF  ,3  ,10.0,4  ,  ,  ,  ,0.0
1234.0,1234.0,1.0,"""01011047""","""TX1 501-1 SELF CHECK""",011,3.0,227.0,0.0,1.0,"""""",728.0,"""""","""""","MI,501SC1  ",TX1 501-1 SELF CHECK  ,3  ,26.0,3  ,  ,  ,  ,0.0
1235.0,1235.0,8.0,"""12037001""","""PSEUDO SWITCH""",037,8.0,216.0,0.0,1.0,"""""",729.0,"""""","""""","PS,PP691   ",PSEUDO SWITCH  ,8  ,15.0,  ,  ,  ,  ,0.0
1236.0,1236.0,8.0,"""12037002""","""PSEUDO SWITCH""",037,8.0,216.0,0.0,1.0,"""""",730.0,"""""","""""","PS,PP692   ",PSEUDO SWITCH  ,8  ,15.0,  ,  ,  ,  ,0.0
1237.0,1237.0,8.0,"""12037003""","""PSEUDO SWITCH""",037,8.0,216.0,0.0,1.0,"""""",731.0,"""""","""""","PS,PP693   ",PSEUDO SWITCH  ,8  ,15.0,  ,  ,  ,  ,0.0
1238.0,1238.0,8.0,"""12037004""","""PSEUDO SWITCH""",037,8.0,216.0,0.0,1.0,"""""",732.0,"""""","""""","PS,PP694   ",PSEUDO SWITCH  ,8  ,15.0,  ,  ,  ,  ,0.0
1239.0,1239.0,8.0,"""12037005""","""PSEUDO SWITCH""",037,8.0,216.0,0.0,1.0,"""""",733.0,"""""","""""","PS,PP695   ",PSEUDO SWITCH  ,8  ,15.0,  ,  ,  ,  ,0.0
1240.0,1240.0,1.0,"""01025024""","""PH BATT GROUND ALARM""",025,5.0,227.0,0.0,1.0,"""""",734.0,"""""","""""","PH,BATGRD  ",PH BATT GROUND ALARM  ,5  ,26.0,2  ,  ,  ,  ,0.0
1241.0,1241.0,8.0,"""12036009""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",735.0,"""""","""""","PS,RD2474  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1242.0,1242.0,1.0,"""01042051""","""FUTURE""",042,7.0,205.0,0.0,1.0,"""""",220.0,"""""","""""","LY,MAS     ",FUTURE  ,7  ,4.0,2  ,  ,  ,  ,0.0
1243.0,1243.0,8.0,"""12036010""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",736.0,"""""","""""","PS,RD2119  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1244.0,1244.0,8.0,"""12036011""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",737.0,"""""","""""","PS,RD2120  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1245.0,1245.0,8.0,"""12036012""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",738.0,"""""","""""","PS,RD2121  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1246.0,1246.0,8.0,"""12036013""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",739.0,"""""","""""","PS,RD2122  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1247.0,1247.0,8.0,"""12036014""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",740.0,"""""","""""","PS,RD2123  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1248.0,1248.0,8.0,"""12036015""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",741.0,"""""","""""","PS,RD2124  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1249.0,1249.0,1.0,"""01042052""","""LY BKR 4 2032 CPORT 1""",042,7.0,227.0,0.0,1.0,"""""",373.0,"""""","""""","LY,32CP4   ",LY BKR 4 2032 CPORT 1  ,7  ,26.0,2  ,  ,  ,  ,0.0
1250.0,1250.0,1.0,"""01042053""","""LY BKR 5 2032 CPORT 2""",042,7.0,227.0,0.0,1.0,"""""",371.0,"""""","""""","LY,32CP5   ",LY BKR 5 2032 CPORT 2  ,7  ,26.0,2  ,  ,  ,  ,0.0
1251.0,1251.0,8.0,"""12036016""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",742.0,"""""","""""","PS,RD3374  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1252.0,1252.0,8.0,"""12036017""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",743.0,"""""","""""","PS,RD3375  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1253.0,1253.0,8.0,"""12036018""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",744.0,"""""","""""","PS,RD3376  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1254.0,1254.0,8.0,"""12036019""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",745.0,"""""","""""","PS,RD3378  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1255.0,1255.0,8.0,"""12036020""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",746.0,"""""","""""","PS,RD3379  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1256.0,1256.0,8.0,"""12036021""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",747.0,"""""","""""","PS,RD3380  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1257.0,1257.0,8.0,"""12036022""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",748.0,"""""","""""","PS,RD3370  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1258.0,1258.0,8.0,"""12036023""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",749.0,"""""","""""","PS,RD3371  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1259.0,1259.0,8.0,"""12036024""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",750.0,"""""","""""","PS,RD3372  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1260.0,1260.0,8.0,"""12036025""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",751.0,"""""","""""","PS,RD3362  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1261.0,1261.0,8.0,"""12036026""","""PSEUDO SWITCH""",036,4.0,216.0,0.0,1.0,"""""",752.0,"""""","""""","PS,RD3368  ",PSEUDO SWITCH  ,4  ,15.0,  ,  ,  ,  ,0.0
1262.0,1262.0,8.0,"""12005001""","""PSEUDO SWITCH""",005,1.0,216.0,0.0,1.0,"""""",753.0,"""""","""""","PS,AB5105  ",PSEUDO SWITCH  ,1  ,15.0,  ,  ,  ,  ,0.0
1263.0,1263.0,8.0,"""12005002""","""PSEUDO SWITCH""",005,1.0,216.0,0.0,1.0,"""""",754.0,"""""","""""","PS,AB5107  ",PSEUDO SWITCH  ,1  ,15.0,  ,  ,  ,  ,0.0
1264.0,1264.0,8.0,"""12005003""","""PSEUDO SWITCH""",005,1.0,216.0,0.0,1.0,"""""",755.0,"""""","""""","PS,AB5106  ",PSEUDO SWITCH  ,1  ,15.0,  ,  ,  ,  ,0.0
1265.0,1265.0,8.0,"""12005004""","""PSEUDO SWITCH""",005,1.0,216.0,0.0,1.0,"""""",756.0,"""""","""""","PS,AB5108  ",PSEUDO SWITCH  ,1  ,15.0,  ,  ,  ,  ,0.0
1266.0,1266.0,5.0,"""02055019""","""NT PSEUDO SWITCH""",055,5.0,216.0,0.0,1.0,"""""",757.0,"""""","""""","PS,K549    ",NT PSEUDO SWITCH  ,5  ,15.0,  ,  ,  ,  ,0.0
1267.0,1267.0,5.0,"""02055020""","""NT PSEUDO SWITCH""",055,5.0,216.0,0.0,1.0,"""""",758.0,"""""","""""","PS,W567    ",NT PSEUDO SWITCH  ,5  ,15.0,  ,  ,  ,  ,0.0
1268.0,1268.0,5.0,"""02055021""","""NT PSEUDO SWITCH""",055,5.0,205.0,0.0,1.0,"""""",759.0,"""""","""""","PS,W567R   ",NT PSEUDO SWITCH  ,5  ,4.0,  ,  ,  ,  ,0.0
1269.0,1269.0,5.0,"""02055022""","""TT PSEUDO SWITCH""",055,5.0,216.0,0.0,1.0,"""""",760.0,"""""","""""","PS,K617    ",TT PSEUDO SWITCH  ,5  ,15.0,  ,  ,  ,  ,0.0
1270.0,1270.0,5.0,"""02055023""","""NT PSEUDO SWITCH""",055,5.0,216.0,0.0,1.0,"""""",761.0,"""""","""""","PS,K616    ",NT PSEUDO SWITCH  ,5  ,15.0,  ,  ,  ,  ,0.0
1271.0,1271.0,5.0,"""02055024""","""NT PSEUDO SWITCH""",055,5.0,216.0,0.0,1.0,"""""",762.0,"""""","""""","PS,W571    ",NT PSEUDO SWITCH  ,5  ,15.0,  ,  ,  ,  ,0.0
1272.0,1272.0,5.0,"""02072001""","""753837D1,2,3""",072,5.0,216.0,0.0,1.0,"""""",763.0,"""""","""""","PS,AS3TS1  ","753837D1,2,3  ",5  ,15.0,  ,  ,  ,  ,0.0
1273.0,1273.0,5.0,"""02072002""","""753827D56,57,58""",072,5.0,216.0,0.0,1.0,"""""",764.0,"""""","""""","PS,AS1URG  ","753827D56,57,58  ",5  ,15.0,  ,  ,  ,  ,0.0
1274.0,1274.0,5.0,"""02072003""","""753827D50,51,52""",072,5.0,216.0,0.0,1.0,"""""",765.0,"""""","""""","PS,AS2URG  ","753827D50,51,52  ",5  ,15.0,  ,  ,  ,  ,0.0
1275.0,1275.0,5.0,"""02072004""","""753836D50""",072,5.0,216.0,0.0,1.0,"""""",766.0,"""""","""""","PS,AS2TS1  ",753836D50  ,5  ,15.0,  ,  ,  ,  ,0.0
1276.0,1276.0,5.0,"""02072005""","""753826D50,51,52""",072,5.0,216.0,0.0,1.0,"""""",767.0,"""""","""""","PS,AS3URG  ","753826D50,51,52  ",5  ,15.0,  ,  ,  ,  ,0.0
1277.0,1277.0,5.0,"""02072006""","""743834D50,51,52""",072,5.0,216.0,0.0,1.0,"""""",768.0,"""""","""""","PS,AS3DLD  ","743834D50,51,52  ",5  ,15.0,  ,  ,  ,  ,0.0
1278.0,1278.0,5.0,"""02072007""","""743834D53,54,55""",072,5.0,216.0,0.0,1.0,"""""",769.0,"""""","""""","PS,AS3TS2  ","743834D53,54,55  ",5  ,15.0,  ,  ,  ,  ,0.0
1279.0,1279.0,5.0,"""02072008""","""743874D50,51,52""",072,5.0,216.0,0.0,1.0,"""""",770.0,"""""","""""","PS,AS2DL1  ","743874D50,51,52  ",5  ,15.0,  ,  ,  ,  ,0.0
1280.0,1280.0,5.0,"""02072009""","""743844D50,51,52""",072,5.0,216.0,0.0,1.0,"""""",771.0,"""""","""""","PS,AS2DL2  ","743844D50,51,52  ",5  ,15.0,  ,  ,  ,  ,0.0
1281.0,1281.0,5.0,"""02055025""","""NT PSEUDO SWITCH""",055,5.0,205.0,0.0,1.0,"""""",316.0,"""""","""""","PS,W571R   ",NT PSEUDO SWITCH  ,5  ,4.0,  ,  ,  ,  ,0.0
1282.0,1282.0,1.0,"""01042054""","""LY BKR 6 2032 CPORT 3""",042,7.0,227.0,0.0,1.0,"""""",629.0,"""""","""""","LY,32CP6   ",LY BKR 6 2032 CPORT 3  ,7  ,26.0,2  ,  ,  ,  ,0.0
1283.0,1283.0,5.0,"""02055026""","""NT PSEUDO SWITCH""",055,5.0,216.0,0.0,1.0,"""""",772.0,"""""","""""","PS,M528    ",NT PSEUDO SWITCH  ,5  ,15.0,  ,  ,  ,  ,0.0
1284.0,1284.0,1.0,"""01022037""","""GEN 3 PROCESSOR FAILED""",022,1.0,227.0,0.0,1.0,"""""",773.0,"""""","""""","GC,G3PRC   ",GEN 3 PROCESSOR FAILED  ,1  ,26.0,4  ,  ,  ,  ,0.0
1285.0,1285.0,1.0,"""01022038""","""GEN 3 FAILED TO TRANFER""",022,1.0,227.0,0.0,1.0,"""""",774.0,"""""","""""","GC,G3TRN   ",GEN 3 FAILED TO TRANFER  ,1  ,26.0,4  ,  ,  ,  ,0.0
1286.0,1286.0,5.0,"""02042002""","""LYNNE FAST SCAN""",042,7.0,226.0,0.0,1.0,"""""",6.0,"""""","""""","LY,FS      ",LYNNE FAST SCAN  ,7  ,25.0,  ,  ,  ,  ,0.0
1287.0,1287.0,1.0,"""01022039""","""GEN 3 COOLANT TEMP FAULT""",022,1.0,209.0,0.0,1.0,"""""",775.0,"""""","""""","GC,G3TMP   ",GEN 3 COOLANT TEMP FAULT  ,1  ,8.0,4  ,  ,  ,  ,0.0
1288.0,1288.0,1.0,"""01022040""","""GEN 3 LO OIL PRESS FAULT""",022,1.0,210.0,0.0,1.0,"""""",776.0,"""""","""""","GC,G3LOP   ",GEN 3 LO OIL PRESS FAULT  ,1  ,9.0,4  ,  ,  ,  ,0.0
1289.0,1289.0,1.0,"""01022041""","""GEN 3 OVER CRANK FAULT""",022,1.0,227.0,0.0,1.0,"""""",777.0,"""""","""""","GC,G3OCF   ",GEN 3 OVER CRANK FAULT  ,1  ,26.0,4  ,  ,  ,  ,0.0
1290.0,1290.0,1.0,"""01022042""","""GEN 3 OVER SPEED FAULT""",022,1.0,227.0,0.0,1.0,"""""",778.0,"""""","""""","GC,G3OSF   ",GEN 3 OVER SPEED FAULT  ,1  ,26.0,4  ,  ,  ,  ,0.0
